image_id,parent_image_id,label,class_name_readable,relative_path,image_path,source,generation_method,external_generator_note
synthetic_6772_0,6772,115,Chipping Sparrow,class_115\img06772_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_115\img06772_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_6739_0,6739,115,Chipping Sparrow,class_115\img06739_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_115\img06739_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_6825_0,6825,116,Clay colored Sparrow,class_116\img06825_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_116\img06825_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_6817_0,6817,116,Clay colored Sparrow,class_116\img06817_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_116\img06817_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_6891_0,6891,117,House Sparrow,class_117\img06891_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_117\img06891_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_6907_0,6907,117,House Sparrow,class_117\img06907_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_117\img06907_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_6930_0,6930,118,Field Sparrow,class_118\img06930_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_118\img06930_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_6934_0,6934,118,Field Sparrow,class_118\img06934_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_118\img06934_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_6984_0,6984,119,Fox Sparrow,class_119\img06984_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_119\img06984_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7016_0,7016,119,Fox Sparrow,class_119\img07016_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_119\img07016_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7042_0,7042,120,Grasshopper Sparrow,class_120\img07042_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_120\img07042_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7055_0,7055,120,Grasshopper Sparrow,class_120\img07055_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_120\img07055_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7124_0,7124,121,Harris Sparrow,class_121\img07124_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_121\img07124_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7093_0,7093,121,Harris Sparrow,class_121\img07093_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_121\img07093_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7178_0,7178,122,Henslow Sparrow,class_122\img07178_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_122\img07178_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7164_0,7164,122,Henslow Sparrow,class_122\img07164_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_122\img07164_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7243_0,7243,123,Le Conte Sparrow,class_123\img07243_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_123\img07243_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7234_0,7234,123,Le Conte Sparrow,class_123\img07234_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_123\img07234_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7274_0,7274,124,Lincoln Sparrow,class_124\img07274_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_124\img07274_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7294_0,7294,124,Lincoln Sparrow,class_124\img07294_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_124\img07294_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7360_0,7360,125,Nelson Sharp tailed Sparrow,class_125\img07360_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_125\img07360_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7362_0,7362,125,Nelson Sharp tailed Sparrow,class_125\img07362_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_125\img07362_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7437_0,7437,126,Savannah Sparrow,class_126\img07437_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_126\img07437_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7433_0,7433,126,Savannah Sparrow,class_126\img07433_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_126\img07433_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7501_0,7501,127,Seaside Sparrow,class_127\img07501_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_127\img07501_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7461_0,7461,127,Seaside Sparrow,class_127\img07461_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_127\img07461_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7543_0,7543,128,Song Sparrow,class_128\img07543_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_128\img07543_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7549_0,7549,128,Song Sparrow,class_128\img07549_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_128\img07549_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7618_0,7618,129,Tree Sparrow,class_129\img07618_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_129\img07618_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7610_0,7610,129,Tree Sparrow,class_129\img07610_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_129\img07610_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7656_0,7656,130,Vesper Sparrow,class_130\img07656_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_130\img07656_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7676_0,7676,130,Vesper Sparrow,class_130\img07676_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_130\img07676_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7718_0,7718,131,White crowned Sparrow,class_131\img07718_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_131\img07718_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7700_0,7700,131,White crowned Sparrow,class_131\img07700_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_131\img07700_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7750_0,7750,132,White throated Sparrow,class_132\img07750_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_132\img07750_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7797_0,7797,132,White throated Sparrow,class_132\img07797_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_132\img07797_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7816_0,7816,133,Cape Glossy Starling,class_133\img07816_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_133\img07816_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7827_0,7827,133,Cape Glossy Starling,class_133\img07827_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_133\img07827_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7881_0,7881,134,Bank Swallow,class_134\img07881_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_134\img07881_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7898_0,7898,134,Bank Swallow,class_134\img07898_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_134\img07898_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7960_0,7960,135,Barn Swallow,class_135\img07960_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_135\img07960_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7957_0,7957,135,Barn Swallow,class_135\img07957_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_135\img07957_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8041_0,8041,136,Cliff Swallow,class_136\img08041_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_136\img08041_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_7997_0,7997,136,Cliff Swallow,class_136\img07997_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_136\img07997_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8102_0,8102,137,Tree Swallow,class_137\img08102_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_137\img08102_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8047_0,8047,137,Tree Swallow,class_137\img08047_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_137\img08047_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8116_0,8116,138,Scarlet Tanager,class_138\img08116_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_138\img08116_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8163_0,8163,138,Scarlet Tanager,class_138\img08163_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_138\img08163_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8214_0,8214,139,Summer Tanager,class_139\img08214_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_139\img08214_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8193_0,8193,139,Summer Tanager,class_139\img08193_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_139\img08193_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8267_0,8267,140,Artic Tern,class_140\img08267_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_140\img08267_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8230_0,8230,140,Artic Tern,class_140\img08230_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_140\img08230_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8289_0,8289,141,Black Tern,class_141\img08289_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_141\img08289_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8324_0,8324,141,Black Tern,class_141\img08324_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_141\img08324_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8369_0,8369,142,Caspian Tern,class_142\img08369_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_142\img08369_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8373_0,8373,142,Caspian Tern,class_142\img08373_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_142\img08373_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8419_0,8419,143,Common Tern,class_143\img08419_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_143\img08419_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8459_0,8459,143,Common Tern,class_143\img08459_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_143\img08459_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8520_0,8520,144,Elegant Tern,class_144\img08520_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_144\img08520_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8480_0,8480,144,Elegant Tern,class_144\img08480_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_144\img08480_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8540_0,8540,145,Forsters Tern,class_145\img08540_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_145\img08540_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8570_0,8570,145,Forsters Tern,class_145\img08570_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_145\img08570_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8636_0,8636,146,Least Tern,class_146\img08636_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_146\img08636_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8599_0,8599,146,Least Tern,class_146\img08599_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_146\img08599_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8657_0,8657,147,Green tailed Towhee,class_147\img08657_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_147\img08657_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8671_0,8671,147,Green tailed Towhee,class_147\img08671_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_147\img08671_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8717_0,8717,148,Brown Thrasher,class_148\img08717_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_148\img08717_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8714_0,8714,148,Brown Thrasher,class_148\img08714_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_148\img08714_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8770_0,8770,149,Sage Thrasher,class_149\img08770_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_149\img08770_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8772_0,8772,149,Sage Thrasher,class_149\img08772_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_149\img08772_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8848_0,8848,150,Black capped Vireo,class_150\img08848_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_150\img08848_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8851_0,8851,150,Black capped Vireo,class_150\img08851_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_150\img08851_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8885_0,8885,151,Blue headed Vireo,class_151\img08885_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_151\img08885_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8886_0,8886,151,Blue headed Vireo,class_151\img08886_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_151\img08886_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8974_0,8974,152,Philadelphia Vireo,class_152\img08974_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_152\img08974_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_8963_0,8963,152,Philadelphia Vireo,class_152\img08963_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_152\img08963_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9041_0,9041,153,Red eyed Vireo,class_153\img09041_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_153\img09041_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9042_0,9042,153,Red eyed Vireo,class_153\img09042_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_153\img09042_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9059_0,9059,154,Warbling Vireo,class_154\img09059_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_154\img09059_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9093_0,9093,154,Warbling Vireo,class_154\img09093_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_154\img09093_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9120_0,9120,155,White eyed Vireo,class_155\img09120_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_155\img09120_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9123_0,9123,155,White eyed Vireo,class_155\img09123_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_155\img09123_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9204_0,9204,156,Yellow throated Vireo,class_156\img09204_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_156\img09204_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9199_0,9199,156,Yellow throated Vireo,class_156\img09199_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_156\img09199_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9253_0,9253,157,Bay breasted Warbler,class_157\img09253_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_157\img09253_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9269_0,9269,157,Bay breasted Warbler,class_157\img09269_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_157\img09269_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9335_0,9335,158,Black and white Warbler,class_158\img09335_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_158\img09335_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9317_0,9317,158,Black and white Warbler,class_158\img09317_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_158\img09317_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9388_0,9388,159,Black throated Blue Warbler,class_159\img09388_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_159\img09388_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9381_0,9381,159,Black throated Blue Warbler,class_159\img09381_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_159\img09381_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9454_0,9454,160,Blue winged Warbler,class_160\img09454_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_160\img09454_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9415_0,9415,160,Blue winged Warbler,class_160\img09415_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_160\img09415_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9530_0,9530,161,Canada Warbler,class_161\img09530_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_161\img09530_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9521_0,9521,161,Canada Warbler,class_161\img09521_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_161\img09521_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9563_0,9563,162,Cape May Warbler,class_162\img09563_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_162\img09563_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9559_0,9559,162,Cape May Warbler,class_162\img09559_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_162\img09559_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9632_0,9632,163,Cerulean Warbler,class_163\img09632_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_163\img09632_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9626_0,9626,163,Cerulean Warbler,class_163\img09626_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_163\img09626_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9680_0,9680,164,Chestnut sided Warbler,class_164\img09680_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_164\img09680_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9694_0,9694,164,Chestnut sided Warbler,class_164\img09694_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_164\img09694_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9741_0,9741,165,Golden winged Warbler,class_165\img09741_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_165\img09741_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9731_0,9731,165,Golden winged Warbler,class_165\img09731_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_165\img09731_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9788_0,9788,166,Hooded Warbler,class_166\img09788_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_166\img09788_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9781_0,9781,166,Hooded Warbler,class_166\img09781_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_166\img09781_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9831_0,9831,167,Kentucky Warbler,class_167\img09831_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_167\img09831_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9886_0,9886,167,Kentucky Warbler,class_167\img09886_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_167\img09886_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9944_0,9944,168,Magnolia Warbler,class_168\img09944_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_168\img09944_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9926_0,9926,168,Magnolia Warbler,class_168\img09926_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_168\img09926_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_9969_0,9969,169,Mourning Warbler,class_169\img09969_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_169\img09969_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10005_0,10005,169,Mourning Warbler,class_169\img10005_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_169\img10005_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10012_0,10012,170,Myrtle Warbler,class_170\img10012_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_170\img10012_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10045_0,10045,170,Myrtle Warbler,class_170\img10045_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_170\img10045_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10120_0,10120,171,Nashville Warbler,class_171\img10120_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_171\img10120_aug00.jpg,synthetic,foreground_preserving_background_swap,
synthetic_10087_0,10087,171,Nashville Warbler,class_171\img10087_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_171\img10087_aug00.jpg,synthetic,foreground_preserving_background_swap,
