image_id,parent_image_id,label,class_name_readable,relative_path,image_path,source,generation_method,external_generator_note,clip_intended_score,clip_best_label,clip_margin
synthetic_5782_0,5782,98,Ovenbird,class_098\img05782_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_098\img05782_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.36381638050079346,98,0.05400741100311279
synthetic_5756_0,5756,98,Ovenbird,class_098\img05756_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_098\img05756_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.17249533534049988,80,-0.19984838366508484
synthetic_5825_0,5825,99,Brown Pelican,class_099\img05825_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_099\img05825_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.29550793766975403,99,0.004045635461807251
synthetic_5824_0,5824,99,Brown Pelican,class_099\img05824_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_099\img05824_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.31358984112739563,99,0.01423346996307373
synthetic_5892_0,5892,100,White Pelican,class_100\img05892_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_100\img05892_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3303569555282593,100,0.031182944774627686
synthetic_5872_0,5872,100,White Pelican,class_100\img05872_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_100\img05872_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3429722189903259,100,0.06124460697174072
synthetic_5916_0,5916,101,Western Wood Pewee,class_101\img05916_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_101\img05916_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.32328805327415466,42,-0.02467009425163269
synthetic_5948_0,5948,101,Western Wood Pewee,class_101\img05948_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_101\img05948_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.300254762172699,135,-0.003457486629486084
synthetic_6006_0,6006,102,Sayornis,class_102\img06006_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_102\img06006_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.27296602725982666,101,-0.03564271330833435
synthetic_5980_0,5980,102,Sayornis,class_102\img05980_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_102\img05980_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2525743842124939,101,-0.08189219236373901
synthetic_6064_0,6064,103,American Pipit,class_103\img06064_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_103\img06064_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.29827046394348145,170,-0.01098167896270752
synthetic_6083_0,6083,103,American Pipit,class_103\img06083_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_103\img06083_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.17769113183021545,89,-0.14272800087928772
synthetic_6120_0,6120,104,Whip poor Will,class_104\img06120_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_104\img06120_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.19874905049800873,195,-0.13979049026966095
synthetic_6110_0,6110,104,Whip poor Will,class_104\img06110_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_104\img06110_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.1883876770734787,91,-0.12483038008213043
synthetic_6188_0,6188,105,Horned Puffin,class_105\img06188_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_105\img06188_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.269308865070343,57,-0.03967803716659546
synthetic_6181_0,6181,105,Horned Puffin,class_105\img06181_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_105\img06181_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.22617211937904358,7,-0.1087176501750946
synthetic_6238_0,6238,106,Common Raven,class_106\img06238_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_106\img06238_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.25453025102615356,92,-0.031899988651275635
synthetic_6243_0,6243,106,Common Raven,class_106\img06243_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_106\img06243_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3169492483139038,106,0.006972253322601318
synthetic_6291_0,6291,107,White necked Raven,class_107\img06291_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_107\img06291_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.25020942091941833,95,-0.07693031430244446
synthetic_6277_0,6277,107,White necked Raven,class_107\img06277_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_107\img06277_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.25226375460624695,26,-0.07945123314857483
synthetic_6349_0,6349,108,American Redstart,class_108\img06349_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_108\img06349_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3164311349391937,20,-0.008598119020462036
synthetic_6328_0,6328,108,American Redstart,class_108\img06328_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_108\img06328_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.34344154596328735,97,-0.00764620304107666
synthetic_6391_0,6391,109,Geococcyx,class_109\img06391_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_109\img06391_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.15987662971019745,9,-0.14357532560825348
synthetic_6441_0,6441,109,Geococcyx,class_109\img06441_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_109\img06441_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.14798441529273987,70,-0.13834747672080994
synthetic_6478_0,6478,110,Loggerhead Shrike,class_110\img06478_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_110\img06478_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.33494341373443604,110,0.009393751621246338
synthetic_6489_0,6489,110,Loggerhead Shrike,class_110\img06489_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_110\img06489_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.28188982605934143,77,-0.027761489152908325
synthetic_6539_0,6539,111,Great Grey Shrike,class_111\img06539_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_111\img06539_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.357966810464859,110,-0.003580749034881592
synthetic_6535_0,6535,111,Great Grey Shrike,class_111\img06535_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_111\img06535_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.258938729763031,134,-0.04963770508766174
synthetic_6572_0,6572,112,Baird Sparrow,class_112\img06572_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_112\img06572_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.29055729508399963,128,-0.013161033391952515
synthetic_6598_0,6598,112,Baird Sparrow,class_112\img06598_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_112\img06598_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.12898723781108856,86,-0.24218593537807465
synthetic_6633_0,6633,113,Black throated Sparrow,class_113\img06633_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_113\img06633_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2954963445663452,165,-0.00041940808296203613
synthetic_6654_0,6654,113,Black throated Sparrow,class_113\img06654_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_113\img06654_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.31027716398239136,113,0.008655905723571777
synthetic_6715_0,6715,114,Brewer Sparrow,class_114\img06715_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_114\img06715_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.28840172290802,170,-0.02796226739883423
synthetic_6726_0,6726,114,Brewer Sparrow,class_114\img06726_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_114\img06726_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.28427156805992126,38,-0.04279491305351257
synthetic_6772_0,6772,115,Chipping Sparrow,class_115\img06772_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_115\img06772_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3013610243797302,117,-0.02846387028694153
synthetic_6739_0,6739,115,Chipping Sparrow,class_115\img06739_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_115\img06739_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.30284881591796875,132,-0.029851913452148438
synthetic_6825_0,6825,116,Clay colored Sparrow,class_116\img06825_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_116\img06825_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3469785749912262,116,0.019410043954849243
synthetic_6817_0,6817,116,Clay colored Sparrow,class_116\img06817_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_116\img06817_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.31975844502449036,120,-0.014404147863388062
synthetic_6891_0,6891,117,House Sparrow,class_117\img06891_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_117\img06891_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.33568060398101807,117,0.015061914920806885
synthetic_6907_0,6907,117,House Sparrow,class_117\img06907_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_117\img06907_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.32420408725738525,117,0.023809581995010376
synthetic_6930_0,6930,118,Field Sparrow,class_118\img06930_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_118\img06930_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.29463905096054077,118,0.0004584193229675293
synthetic_6934_0,6934,118,Field Sparrow,class_118\img06934_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_118\img06934_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2954216003417969,122,-0.01759737730026245
synthetic_6984_0,6984,119,Fox Sparrow,class_119\img06984_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_119\img06984_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.28094494342803955,128,-0.017679870128631592
synthetic_7016_0,7016,119,Fox Sparrow,class_119\img07016_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_119\img07016_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3355306088924408,128,-0.005630284547805786
synthetic_7042_0,7042,120,Grasshopper Sparrow,class_120\img07042_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_120\img07042_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.318393349647522,120,0.006027102470397949
synthetic_7055_0,7055,120,Grasshopper Sparrow,class_120\img07055_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_120\img07055_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3438107371330261,120,0.013898521661758423
synthetic_7124_0,7124,121,Harris Sparrow,class_121\img07124_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_121\img07124_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.29731643199920654,124,-0.01973956823348999
synthetic_7093_0,7093,121,Harris Sparrow,class_121\img07093_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_121\img07093_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.21489083766937256,188,-0.13578379154205322
synthetic_7178_0,7178,122,Henslow Sparrow,class_122\img07178_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_122\img07178_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2890753149986267,87,-0.03232660889625549
synthetic_7164_0,7164,122,Henslow Sparrow,class_122\img07164_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_122\img07164_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3090871572494507,162,-0.030483484268188477
synthetic_7243_0,7243,123,Le Conte Sparrow,class_123\img07243_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_123\img07243_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3193315863609314,122,-0.01688474416732788
synthetic_7234_0,7234,123,Le Conte Sparrow,class_123\img07234_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_123\img07234_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3006008267402649,118,-0.01729607582092285
synthetic_7274_0,7274,124,Lincoln Sparrow,class_124\img07274_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_124\img07274_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.31040430068969727,120,-0.009768187999725342
synthetic_7294_0,7294,124,Lincoln Sparrow,class_124\img07294_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_124\img07294_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.24802204966545105,86,-0.06250831484794617
synthetic_7360_0,7360,125,Nelson Sharp tailed Sparrow,class_125\img07360_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_125\img07360_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.27002236247062683,194,-0.055957287549972534
synthetic_7362_0,7362,125,Nelson Sharp tailed Sparrow,class_125\img07362_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_125\img07362_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.22477982938289642,145,-0.05096639692783356
synthetic_7437_0,7437,126,Savannah Sparrow,class_126\img07437_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_126\img07437_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2585291266441345,17,-0.062079787254333496
synthetic_7433_0,7433,126,Savannah Sparrow,class_126\img07433_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_126\img07433_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.32395076751708984,120,-0.018065720796585083
synthetic_7501_0,7501,127,Seaside Sparrow,class_127\img07501_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_127\img07501_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2808237075805664,9,-0.049343645572662354
synthetic_7461_0,7461,127,Seaside Sparrow,class_127\img07461_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_127\img07461_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2915040850639343,17,-0.04230761528015137
synthetic_7543_0,7543,128,Song Sparrow,class_128\img07543_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_128\img07543_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.28442955017089844,115,-0.012589186429977417
synthetic_7549_0,7549,128,Song Sparrow,class_128\img07549_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_128\img07549_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2609165906906128,34,-0.068062424659729
synthetic_7618_0,7618,129,Tree Sparrow,class_129\img07618_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_129\img07618_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3460010588169098,117,-0.007150322198867798
synthetic_7610_0,7610,129,Tree Sparrow,class_129\img07610_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_129\img07610_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3005148768424988,110,-0.0371701717376709
synthetic_7656_0,7656,130,Vesper Sparrow,class_130\img07656_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_130\img07656_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2784494161605835,126,-0.010237574577331543
synthetic_7676_0,7676,130,Vesper Sparrow,class_130\img07676_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_130\img07676_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2947394847869873,119,-0.03032630681991577
synthetic_7718_0,7718,131,White crowned Sparrow,class_131\img07718_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_131\img07718_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2999739944934845,33,-0.03415265679359436
synthetic_7700_0,7700,131,White crowned Sparrow,class_131\img07700_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_131\img07700_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.251460999250412,55,-0.050810307264328
synthetic_7750_0,7750,132,White throated Sparrow,class_132\img07750_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_132\img07750_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3353844881057739,132,0.006540119647979736
synthetic_7797_0,7797,132,White throated Sparrow,class_132\img07797_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_132\img07797_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3059653341770172,120,-0.03820034861564636
synthetic_7816_0,7816,133,Cape Glossy Starling,class_133\img07816_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_133\img07816_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.28461429476737976,135,-0.025090157985687256
synthetic_7827_0,7827,133,Cape Glossy Starling,class_133\img07827_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_133\img07827_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3391801714897156,133,2.2649765014648438e-06
synthetic_7881_0,7881,134,Bank Swallow,class_134\img07881_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_134\img07881_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.29868078231811523,39,-0.015374064445495605
synthetic_7898_0,7898,134,Bank Swallow,class_134\img07898_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_134\img07898_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.30672842264175415,27,-0.030430853366851807
synthetic_7960_0,7960,135,Barn Swallow,class_135\img07960_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_135\img07960_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.37646251916885376,135,0.05151557922363281
synthetic_7957_0,7957,135,Barn Swallow,class_135\img07957_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_135\img07957_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.34412771463394165,135,0.05012589693069458
synthetic_8041_0,8041,136,Cliff Swallow,class_136\img08041_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_136\img08041_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.32705989480018616,135,-0.02722182869911194
synthetic_7997_0,7997,136,Cliff Swallow,class_136\img07997_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_136\img07997_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.31886404752731323,135,-0.020313382148742676
synthetic_8102_0,8102,137,Tree Swallow,class_137\img08102_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_137\img08102_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.33043771982192993,137,0.033479928970336914
synthetic_8047_0,8047,137,Tree Swallow,class_137\img08047_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_137\img08047_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3258250951766968,137,0.02519446611404419
synthetic_8116_0,8116,138,Scarlet Tanager,class_138\img08116_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_138\img08116_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.33345746994018555,138,0.02263796329498291
synthetic_8163_0,8163,138,Scarlet Tanager,class_138\img08163_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_138\img08163_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.26670485734939575,9,-0.02661997079849243
synthetic_8214_0,8214,139,Summer Tanager,class_139\img08214_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_139\img08214_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3351147770881653,138,-0.0159895122051239
synthetic_8193_0,8193,139,Summer Tanager,class_139\img08193_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_139\img08193_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3328470289707184,139,0.01716059446334839
synthetic_8267_0,8267,140,Artic Tern,class_140\img08267_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_140\img08267_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2125314623117447,134,-0.09505270421504974
synthetic_8230_0,8230,140,Artic Tern,class_140\img08230_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_140\img08230_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.22501550614833832,6,-0.11145217716693878
synthetic_8289_0,8289,141,Black Tern,class_141\img08289_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_141\img08289_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3379717469215393,141,0.005255162715911865
synthetic_8324_0,8324,141,Black Tern,class_141\img08324_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_141\img08324_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.23337985575199127,135,-0.11448876559734344
synthetic_8369_0,8369,142,Caspian Tern,class_142\img08369_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_142\img08369_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2665044069290161,16,-0.028311461210250854
synthetic_8373_0,8373,142,Caspian Tern,class_142\img08373_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_142\img08373_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2814735770225525,144,-0.022240161895751953
synthetic_8419_0,8419,143,Common Tern,class_143\img08419_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_143\img08419_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2423277497291565,120,-0.06368625164031982
synthetic_8459_0,8459,143,Common Tern,class_143\img08459_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_143\img08459_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.32013750076293945,146,-0.020959913730621338
synthetic_8520_0,8520,144,Elegant Tern,class_144\img08520_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_144\img08520_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.28801512718200684,135,-0.019103944301605225
synthetic_8480_0,8480,144,Elegant Tern,class_144\img08480_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_144\img08480_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.21886608004570007,108,-0.08703228831291199
synthetic_8540_0,8540,145,Forsters Tern,class_145\img08540_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_145\img08540_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.219300776720047,188,-0.12082359194755554
synthetic_8570_0,8570,145,Forsters Tern,class_145\img08570_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_145\img08570_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2548370361328125,86,-0.07822296023368835
synthetic_8636_0,8636,146,Least Tern,class_146\img08636_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_146\img08636_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2964424788951874,144,-0.00885191559791565
synthetic_8599_0,8599,146,Least Tern,class_146\img08599_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_146\img08599_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2598409950733185,141,-0.0713973343372345
